,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
10,-0.38641494689682643,1.0000000000000002,0.09523809523809527,-0.8486994411882701,1.6230871207810664,0.2692307692307693,0.3113456464379947,0.7201966407210136,0.7698412698412698,0.23008629857670532,0.2857142857142856,5,red
11,0.5497416336899845,1.0000000000000002,0.7619047619047619,0.308694621465748,1.1805904557582274,0.3076923076923077,0.5065963060686015,0.8758705448586568,0.8809523809523814,1.5620856156581497,0.5952380952380949,5,red
12,-1.6736302452036924,1.0000000000000002,0.0,-0.9025317231721779,1.6230871207810664,0.2884615384615385,0.2796833773087071,0.5891028267103593,1.0,0.04636225484133352,0.45238095238095255,5,red
13,0.9008003514100386,1.0000000000000002,0.5952380952380952,-0.9025317231721779,1.6230871207810664,0.15384615384615385,0.12137203166226912,0.8430970913559861,0.7380952380952381,1.5620856156581497,0.26190476190476186,5,red
14,1.544408000563471,1.0000000000000002,0.33333333333333337,-0.3103766213491919,1.6230871207810664,0.9807692307692307,0.7335092348284961,0.941417451863984,0.57936507936508,1.5620856156581497,0.2857142857142856,5,red
15,1.544408000563471,1.0000000000000002,0.3571428571428572,-0.283460480357238,1.6230871207810664,0.9615384615384616,0.7493403693931399,0.941417451863984,0.5952380952380949,1.5620856156581497,0.2857142857142856,5,red
16,1.544408000563471,0.49382716049382736,1.0000000000000002,-0.8486994411882701,1.6230871207810664,0.6538461538461539,0.5118733509234829,0.8021302744776619,0.8015873015873014,1.5620856156581497,0.5952380952380949,7,red
17,1.2518590691300926,1.0000000000000002,0.5714285714285715,-0.875615582180224,1.6230871207810664,0.2884615384615385,0.2638522427440633,0.7939369111020085,0.5,1.5620856156581497,0.30952380952380976,5,red
18,0.4327220611166336,1.0000000000000002,0.09523809523809527,-0.14887977539746833,1.6230871207810664,0.09615384615384616,0.12137203166226912,0.8430970913559861,0.9285714285714288,-0.13736178889403827,0.23809523809523814,4,red
19,1.0178199239833905,0.5925925925925927,1.0000000000000002,-0.8486994411882701,1.6230871207810664,0.3076923076923077,0.2638522427440633,0.8021302744776619,0.3888888888888893,1.5620856156581497,0.2857142857142856,6,red
20,1.544408000563471,0.3456790123456791,1.0000000000000002,-0.8486994411882701,1.534587787776498,0.5384615384615384,0.28496042216358836,0.7939369111020085,0.9444444444444446,0.1382242767090194,0.3333333333333335,6,red
21,0.6667612062633356,0.7654320987654323,0.6428571428571429,-0.7141187362285006,1.6230871207810664,0.42307692307692313,0.34300791556728233,0.9086439983613133,1.0,1.240568539121249,0.40476190476190466,5,red
22,1.0178199239833905,0.8641975308641976,0.4047619047619048,-0.9025317231721779,1.6230871207810664,0.17307692307692307,0.16358839050131926,0.7775501843506731,0.5952380952380949,1.5620856156581497,0.3571428571428572,5,red
23,1.544408000563471,1.0000000000000002,0.16666666666666674,-0.7141187362285006,1.6230871207810664,0.15384615384615385,0.32189973614775724,0.7939369111020085,0.5952380952380949,0.1382242767090194,0.3333333333333335,5,red
24,-0.1523758017501234,0.7901234567901236,0.2380952380952382,-0.6872025952365467,1.6230871207810664,0.38461538461538464,0.17941952506596304,0.7939369111020085,1.0,1.0568444953858773,0.40476190476190466,6,red
25,-0.8544932371902324,0.7654320987654323,0.28571428571428575,-0.9563640051560858,1.6230871207810664,0.19230769230769235,0.08970976253298152,0.6874231872183572,0.8650793650793647,0.4138103423120771,0.30952380952380976,5,red
26,0.6667612062633356,0.8148148148148149,0.4761904761904762,-0.8486994411882701,1.6230871207810664,0.057692307692307696,0.02638522427440633,0.7447767308480024,0.7698412698412698,0.6893964079151338,0.3571428571428572,5,red
27,1.0178199239833905,0.8641975308641976,0.4047619047619048,-0.9025317231721779,1.6230871207810664,0.17307692307692307,0.16358839050131926,0.7775501843506731,0.5952380952380949,1.5620856156581497,0.3571428571428572,5,red
28,0.08166334339657856,1.0000000000000002,0.0,-0.8217833001963162,1.6230871207810664,0.25000000000000006,0.15303430079155672,0.826710364604665,1.0,0.3219483204443912,0.3333333333333335,5,red
29,0.9008003514100386,1.0000000000000002,0.0,-0.7948671592043622,1.6230871207810664,0.13461538461538464,0.05277044854881266,0.7611634575993378,0.9285714285714288,0.6893964079151338,0.4285714285714288,6,red
30,-0.38641494689682643,1.0000000000000002,0.0714285714285715,-0.6872025952365467,1.6230871207810664,0.3076923076923077,0.40105540897097625,0.712003277345346,0.8809523809523814,0.23008629857670532,0.49999999999999956,5,red
31,-0.1523758017501234,1.0000000000000002,0.0,-0.6602864542445928,1.6230871207810664,0.4038461538461539,0.16358839050131926,0.7775501843506731,1.0,0.505672364179762,0.6190476190476186,6,red
32,1.4858982142767965,1.0000000000000002,0.19047619047619052,-0.7141187362285006,1.6230871207810664,0.2692307692307693,0.5646437994722955,0.7775501843506731,0.5952380952380949,1.332430560988935,0.4285714285714288,5,red
33,-0.1523758017501234,1.0000000000000002,0.19047619047619052,1.5468371070956277,1.2985895664309843,0.75,0.4063324538258575,0.9987709954936435,1.0,0.04636225484133352,0.3333333333333335,6,red
34,-2.1417085354970973,0.5925925925925927,0.5,-0.8486994411882701,1.6230871207810664,0.23076923076923078,0.23218997361477572,0.7038099139696783,0.9285714285714288,0.3219483204443912,0.2857142857142856,5,red
35,0.9008003514100386,1.0000000000000002,0.0,0.1471977755140246,1.6230871207810664,0.07692307692307693,0.06332453825857519,0.941417451863984,0.9603174603174605,0.3219483204443912,0.38095238095238093,6,red
36,0.9008003514100386,1.0000000000000002,0.2380952380952382,-0.6872025952365467,1.6230871207810664,0.038461538461538464,0.04749340369393139,0.851290454731668,0.9920634920634921,0.7812584297828197,0.6666666666666665,6,red
37,1.2518590691300926,0.7407407407407409,0.5714285714285715,-0.7679510182124083,0.8855926790763361,0.23076923076923078,0.12664907651715038,0.7939369111020085,0.6904761904761907,1.5620856156581497,0.40476190476190466,7,red
38,-1.5566106726303404,1.0000000000000002,0.11904761904761908,-0.9294478641641318,1.6230871207810664,0.1153846153846154,0.06860158311345646,0.5645227365833563,1.0,-0.32108583262941004,0.4285714285714288,4,red
39,0.31570248854328153,0.9135802469135805,0.7619047619047619,0.25486233948184034,1.3575891217673628,0.21153846153846156,0.42744063324538256,0.8758705448586568,0.8492063492063497,1.5620856156581497,0.5952380952380949,5,red
40,0.31570248854328153,0.9135802469135805,0.7619047619047619,0.25486233948184034,1.3575891217673628,0.21153846153846156,0.42744063324538256,0.8758705448586568,0.8492063492063497,1.5620856156581497,0.5952380952380949,5,red
41,1.544408000563471,1.0000000000000002,0.6190476190476191,-0.579538031268731,1.6230871207810664,0.3076923076923077,0.21108179419525064,0.8594838181073357,0.7380952380952381,-0.04549976702635237,0.30952380952380976,4,red
42,0.5497416336899845,1.0000000000000002,0.38095238095238104,-0.6333703132526388,1.6230871207810664,0.13461538461538464,0.04221635883905013,0.7939369111020085,0.658730158730159,1.5620856156581497,0.5952380952380949,6,red
43,1.2518590691300926,1.0000000000000002,0.42857142857142866,-0.7410348772204544,1.0625913450854714,0.15384615384615385,0.08970976253298152,0.7939369111020085,0.8015873015873014,1.5620856156581497,0.5476190476190474,5,red
44,-0.26939537432347543,1.0000000000000002,0.0,-0.8486994411882701,-0.05840020630571782,0.07692307692307693,0.02638522427440633,0.7447767308480024,1.0,0.04636225484133352,0.3571428571428572,5,red
45,-2.8438259709372065,1.0000000000000002,0.261904761904762,-0.7679510182124083,0.17759801503979547,0.13461538461538464,0.3113456464379947,0.5153625563293645,1.0,0.4138103423120771,1.0,4,red
46,0.7837807788366875,1.0000000000000002,0.9285714285714285,-0.7410348772204544,1.6230871207810664,0.4038461538461539,0.5699208443271767,0.8103236378533296,0.7222222222222223,1.5620856156581497,0.2857142857142856,5,red
47,1.544408000563471,0.5185185185185186,1.0000000000000002,-0.9025317231721779,1.6230871207810664,0.21153846153846156,0.16358839050131926,0.8021302744776619,0.7222222222222223,0.5975343860474479,0.3571428571428572,5,red
48,-0.7374736646168804,0.7901234567901236,0.4523809523809525,-0.9025317231721779,0.8855926790763361,0.07692307692307693,0.0316622691292876,0.712003277345346,0.8650793650793647,0.4138103423120771,0.2857142857142856,5,red
49,-1.6736302452036924,0.5679012345679013,0.7857142857142857,-0.9563640051560858,1.3575891217673628,0.21153846153846156,0.474934036939314,0.6792298238426753,0.833333333333333,0.5975343860474479,0.2857142857142856,5,red
50,1.544408000563471,1.0000000000000002,0.5238095238095238,-0.875615582180224,1.3575891217673628,0.057692307692307696,0.08970976253298152,0.8185170012289973,0.5634920634920633,1.5620856156581497,0.2857142857142856,5,red
51,-0.5034345194701785,1.0000000000000002,4.163336342344337e-17,-0.7410348772204544,1.0625913450854714,0.13461538461538464,0.04749340369393139,0.6956165505940106,0.9603174603174605,1.0568444953858773,0.3333333333333335,6,red
52,-0.5034345194701785,1.0000000000000002,4.163336342344337e-17,-0.7679510182124083,1.003591789749093,0.09615384615384616,0.04221635883905013,0.6874231872183572,0.9444444444444446,1.1487065172535633,0.3333333333333335,6,red
53,1.544408000563471,0.7407407407407409,0.7619047619047619,-0.5257057492848232,1.6230871207810664,0.5576923076923077,0.5963060686015831,0.8103236378533296,0.6428571428571432,0.4138103423120771,0.3333333333333335,5,red
54,0.6667612062633356,1.0000000000000002,0.261904761904762,-0.579538031268731,1.6230871207810664,0.6153846153846154,0.35356200527704484,0.6874231872183572,0.5952380952380949,1.0568444953858773,0.5238095238095233,6,red
55,0.7837807788366875,1.0000000000000002,4.163336342344337e-17,-0.3103766213491919,1.6230871207810664,0.46153846153846156,0.20580474934036938,0.8758705448586568,0.8650793650793647,0.1382242767090194,0.3571428571428572,5,red
56,1.544408000563471,0.8395061728395063,1.0000000000000002,-0.41804118531700757,1.1215909004218498,0.057692307692307696,0.02110817941952506,0.8185170012289973,0.3888888888888893,1.0568444953858773,0.38095238095238093,5,red
57,0.5497416336899845,1.0000000000000002,0.19047619047619052,0.03953321154620887,1.6230871207810664,0.9423076923076923,0.5488126649076517,0.9168373617369809,0.7380952380952381,1.5620856156581497,0.3333333333333335,5,red
58,0.9008003514100386,1.0000000000000002,0.33333333333333337,-0.7141187362285006,1.4755882324401195,0.3076923076923077,0.25329815303430075,0.851290454731668,1.0,0.6893964079151338,0.4761904761904763,5,red
59,0.31570248854328153,0.7654320987654323,0.6428571428571429,-0.6872025952365467,1.3575891217673628,0.15384615384615385,0.21108179419525064,0.7447767308480024,0.9761904761904763,0.23008629857670532,0.3333333333333335,6,red
60,1.544408000563471,0.7901234567901236,0.8571428571428572,-0.7410348772204544,1.6230871207810664,0.3461538461538462,0.24274406332453824,0.8922572716099921,1.0,1.1487065172535633,0.2857142857142856,5,red
61,0.7837807788366875,1.0000000000000002,1.0000000000000002,-0.8486994411882701,1.6230871207810664,0.3653846153846154,0.5593667546174143,0.7939369111020085,0.658730158730159,1.5620856156581497,0.30952380952380976,5,red
62,0.5497416336899845,1.0000000000000002,0.28571428571428575,-0.8217833001963162,1.6230871207810664,0.21153846153846156,0.15303430079155672,0.7939369111020085,0.9285714285714288,0.9649824735181914,0.3571428571428572,7,red
63,-0.035356229176772426,1.0000000000000002,0.023809523809523864,-0.7948671592043622,1.6230871207810664,0.23076923076923078,0.25329815303430075,0.7775501843506731,0.9444444444444446,0.505672364179762,0.4285714285714288,5,red
64,0.19868291596993057,1.0000000000000002,0.023809523809523864,-0.08158942291758355,1.6230871207810664,0.057692307692307696,0.02638522427440633,0.7447767308480024,0.9761904761904763,-1.147844029438582,0.6904761904761902,5,red
65,0.19868291596993057,1.0000000000000002,0.023809523809523864,-0.08158942291758355,1.6230871207810664,0.057692307692307696,0.02638522427440633,0.7447767308480024,0.9761904761904763,-1.147844029438582,0.6904761904761902,5,red
66,0.5497416336899845,1.0000000000000002,0.16666666666666674,-0.9294478641641318,1.6230871207810664,0.19230769230769235,0.17414248021108178,0.7939369111020085,0.9920634920634921,0.5975343860474479,0.38095238095238093,5,red
67,-0.5034345194701785,1.0000000000000002,0.0714285714285715,-0.9025317231721779,1.4755882324401195,0.09615384615384616,0.04749340369393139,0.7447767308480024,1.0,0.5975343860474479,0.6428571428571423,5,red
68,1.544408000563471,0.5925925925925927,1.0000000000000002,-0.7948671592043622,1.3575891217673628,0.5,0.3113456464379947,0.8021302744776619,0.7698412698412698,1.5620856156581497,0.6428571428571423,5,red
69,1.1348394965567414,1.0000000000000002,0.023809523809523864,-0.8217833001963162,1.3575891217673628,0.13461538461538464,0.06860158311345646,0.7447767308480024,0.8650793650793647,1.5620856156581497,0.5952380952380949,6,red
70,0.7837807788366875,1.0000000000000002,0.09523809523809527,-0.8217833001963162,1.4755882324401195,0.2692307692307693,0.11081794195250658,0.7857435477263408,0.833333333333333,0.23008629857670532,0.3571428571428572,6,red
71,0.7837807788366875,1.0000000000000002,0.4523809523809525,-0.7679510182124083,1.6230871207810664,0.3076923076923077,0.474934036939314,0.7447767308480024,0.833333333333333,-0.32108583262941004,0.3571428571428572,5,red
72,0.7837807788366875,1.0000000000000002,0.42857142857142866,-0.8217833001963162,1.6230871207810664,0.3269230769230769,0.46437994722955145,0.7365833674723348,0.8174603174603172,-0.32108583262941004,0.3571428571428572,5,red
73,1.4858982142767965,1.0000000000000002,0.5238095238095238,-0.7679510182124083,1.6230871207810664,0.19230769230769235,0.19525065963060684,0.8594838181073357,0.8174603174603172,0.1382242767090194,0.2857142857142856,4,red
74,1.544408000563471,0.5925925925925927,1.0000000000000002,-0.6602864542445928,1.6230871207810664,0.5192307692307693,0.4063324538258575,0.9250307251126486,0.7698412698412698,1.5620856156581497,0.38095238095238093,5,red
75,1.544408000563471,0.8148148148148149,1.0000000000000002,-0.7410348772204544,1.6230871207810664,0.15384615384615385,0.18997361477572558,0.941417451863984,1.0,1.332430560988935,0.5952380952380949,5,red
76,1.544408000563471,0.8148148148148149,1.0000000000000002,-0.7410348772204544,1.6230871207810664,0.15384615384615385,0.18997361477572558,0.941417451863984,1.0,1.332430560988935,0.5952380952380949,5,red
77,-0.26939537432347543,1.0000000000000002,0.0,-0.6872025952365467,1.6230871207810664,0.25000000000000006,0.12664907651715038,0.7775501843506731,1.0,0.3219483204443912,0.6428571428571423,6,red
78,-0.38641494689682643,1.0000000000000002,0.19047619047619052,-0.7948671592043622,1.6230871207810664,0.21153846153846156,0.3905013192612137,0.712003277345346,0.9285714285714288,0.04636225484133352,0.49999999999999956,5,red
79,1.4858982142767965,1.0000000000000002,0.38095238095238104,-0.9294478641641318,1.6230871207810664,0.5,0.5963060686015831,0.826710364604665,0.57936507936508,1.5620856156581497,0.26190476190476186,4,red
80,-0.9715128097635833,0.9135802469135805,0.38095238095238104,-0.9025317231721779,1.0625913450854714,0.038461538461538464,0.04749340369393139,0.712003277345346,0.9761904761904763,0.4138103423120771,0.2857142857142856,5,red
81,0.9008003514100386,0.8641975308641976,1.0000000000000002,-0.8217833001963162,1.6230871207810664,0.4038461538461539,0.32189973614775724,0.8430970913559861,0.5317460317460316,1.5620856156581497,0.3333333333333335,5,red
82,0.4327220611166336,1.0000000000000002,1.0000000000000002,-0.7948671592043622,1.6230871207810664,0.38461538461538464,0.35356200527704484,0.8103236378533296,0.8968253968253963,0.505672364179762,0.26190476190476186,5,red
83,0.31570248854328153,1.0000000000000002,0.5238095238095238,-0.8486994411882701,1.6230871207810664,0.2884615384615385,0.23746701846965695,0.8021302744776619,0.57936507936508,1.5620856156581497,0.3333333333333335,5,red
84,-0.8544932371902324,0.54320987654321,1.0000000000000002,-0.8486994411882701,1.0625913450854714,0.3269230769230769,0.29023746701846964,0.7201966407210136,1.0,1.5620856156581497,0.5476190476190474,6,red
85,-0.1523758017501234,1.0000000000000002,0.261904761904762,-0.7410348772204544,1.4755882324401195,0.3461538461538462,0.17941952506596304,0.7365833674723348,0.9761904761904763,0.6893964079151338,0.49999999999999956,5,red
86,1.544408000563471,1.0000000000000002,0.5714285714285715,-0.8217833001963162,1.6230871207810664,0.3653846153846154,0.6860158311345647,0.826710364604665,0.2142857142857144,1.5620856156581497,0.45238095238095255,6,red
87,0.7837807788366875,1.0000000000000002,0.5238095238095238,-0.8217833001963162,0.6495944577308225,0.15384615384615385,0.13192612137203166,0.7775501843506731,0.9444444444444446,1.1487065172535633,0.38095238095238093,5,red
88,1.544408000563471,0.7654320987654323,0.9523809523809524,-0.7679510182124083,1.6230871207810664,0.6346153846153846,0.6279683377308707,0.8758705448586568,0.5476190476190474,1.5620856156581497,0.3571428571428572,5,red
89,-0.035356229176772426,1.0000000000000002,0.09523809523809527,-0.8486994411882701,1.4755882324401195,0.13461538461538464,0.0949868073878628,0.8758705448586568,1.0,0.1382242767090194,0.23809523809523814,5,red
90,1.0178199239833905,1.0000000000000002,0.5238095238095238,-0.8217833001963162,1.6230871207810664,0.7884615384615384,0.7071240105540897,0.7611634575993378,0.6904761904761907,0.23008629857670532,0.3571428571428572,5,red
91,1.544408000563471,1.0000000000000002,0.5714285714285715,-0.8217833001963162,1.6230871207810664,0.3653846153846154,0.6860158311345647,0.826710364604665,0.2142857142857144,1.5620856156581497,0.45238095238095255,6,red
92,1.544408000563471,1.0000000000000002,0.5952380952380952,-0.7948671592043622,1.6230871207810664,0.3461538461538462,0.6701846965699209,0.826710364604665,0.2142857142857144,1.5620856156581497,0.4285714285714288,5,red
93,0.7837807788366875,1.0000000000000002,0.5238095238095238,-0.8217833001963162,0.6495944577308225,0.15384615384615385,0.13192612137203166,0.7775501843506731,0.9444444444444446,1.1487065172535633,0.38095238095238093,5,red
94,-2.3757476806438005,1.0000000000000002,4.163336342344337e-17,-0.9563640051560858,-0.35339798298760994,0.7692307692307693,0.41688654353562005,0.5481360098320351,1.0,-0.32108583262941004,0.5952380952380949,4,red
95,-2.726806398363854,1.0000000000000002,0.3095238095238096,-0.7141187362285006,0.4135962363853092,0.3076923076923077,0.5277044854881267,0.4989758295780291,1.0,0.7812584297828197,1.0,6,red
96,-0.26939537432347543,1.0000000000000002,0.0,-0.5257057492848232,1.6230871207810664,0.13461538461538464,0.08970976253298152,0.7693568209750055,1.0,0.4138103423120771,0.6428571428571423,5,red
97,-0.035356229176772426,1.0000000000000002,0.5,-0.7948671592043622,1.1215909004218498,0.038461538461538464,0.08443271767810026,0.7529700942236701,0.7222222222222223,1.0568444953858773,0.2857142857142856,5,red
98,0.6667612062633356,1.0000000000000002,0.04761904761904766,-0.6602864542445928,1.6230871207810664,0.07692307692307693,0.02110817941952506,0.7857435477263408,0.9444444444444446,0.4138103423120771,0.4285714285714288,5,red
99,1.2518590691300926,1.0000000000000002,0.33333333333333337,-0.8217833001963162,1.6230871207810664,0.23076923076923078,0.15303430079155672,0.826710364604665,0.8015873015873014,0.6893964079151338,0.23809523809523814,6,red
100,1.4858982142767965,1.0000000000000002,0.6190476190476191,-0.7679510182124083,1.6230871207810664,0.19230769230769235,0.23218997361477572,0.826710364604665,0.9603174603174605,0.8731204516505056,0.5238095238095233,6,red
101,0.9008003514100386,1.0000000000000002,0.6190476190476191,-0.8217833001963162,1.416588677103741,0.13461538461538464,0.08443271767810026,0.7201966407210136,0.8174603174603172,0.4138103423120771,0.5714285714285712,6,red
102,1.2518590691300926,1.0000000000000002,0.33333333333333337,-0.8217833001963162,1.6230871207810664,0.23076923076923078,0.15303430079155672,0.826710364604665,0.8015873015873014,0.6893964079151338,0.23809523809523814,6,red
103,1.2518590691300926,1.0000000000000002,0.42857142857142866,-0.7679510182124083,1.534587787776498,0.21153846153846156,0.3113456464379947,0.7857435477263408,0.7857142857142856,-0.04549976702635237,0.2857142857142856,5,red
104,0.19868291596993057,1.0000000000000002,0.4761904761904762,-0.7410348772204544,1.1215909004218498,0.07692307692307693,0.15831134564643798,0.7283900040966813,0.8492063492063497,-0.32108583262941004,0.3333333333333335,5,red
105,1.2518590691300926,1.0000000000000002,0.42857142857142866,-0.7679510182124083,1.534587787776498,0.21153846153846156,0.3113456464379947,0.7857435477263408,0.7857142857142856,-0.04549976702635237,0.2857142857142856,5,red
106,0.9008003514100386,0.8148148148148149,1.0000000000000002,-0.875615582180224,1.6230871207810664,0.3269230769230769,0.33245382585751976,0.8349037279803326,0.45238095238095255,1.5620856156581497,0.30952380952380976,5,red
107,-0.9715128097635833,1.0000000000000002,0.6428571428571429,-0.875615582180224,1.6230871207810664,0.2692307692307693,0.30606860158311344,0.8021302744776619,1.0,1.5620856156581497,0.30952380952380976,5,red
108,1.1348394965567414,0.6172839506172841,1.0000000000000002,-0.6602864542445928,1.6230871207810664,0.3269230769230769,0.3905013192612137,0.8594838181073357,0.912698412698413,1.5620856156581497,0.38095238095238093,6,red
109,1.2518590691300926,1.0000000000000002,1.0000000000000002,-0.7948671592043622,1.6230871207810664,0.6923076923076923,0.7757255936675461,0.8021302744776619,0.658730158730159,1.5620856156581497,0.30952380952380976,5,red
110,0.9008003514100386,1.0000000000000002,0.3571428571428572,-0.8486994411882701,1.6230871207810664,0.21153846153846156,0.21635883905013192,0.7611634575993378,0.6269841269841265,1.5620856156581497,0.3571428571428572,5,red
111,1.544408000563471,1.0000000000000002,0.11904761904761908,-0.7410348772204544,1.6230871207810664,0.19230769230769235,0.5382585751978891,0.7611634575993378,0.5634920634920633,1.332430560988935,0.4285714285714288,5,red
112,1.544408000563471,1.0000000000000002,0.1428571428571429,-0.7410348772204544,1.6230871207810664,0.25000000000000006,0.5540897097625329,0.7611634575993378,0.5634920634920633,1.332430560988935,0.4285714285714288,5,red
113,1.544408000563471,0.5679012345679013,0.9523809523809524,-0.7141187362285006,1.6230871207810664,0.4038461538461539,0.21108179419525064,0.9578041786153193,0.833333333333333,1.4242925828566209,0.40476190476190466,6,red
114,0.9008003514100386,1.0000000000000002,0.3571428571428572,-0.8486994411882701,1.6230871207810664,0.21153846153846156,0.21635883905013192,0.7611634575993378,0.6269841269841265,1.5620856156581497,0.3571428571428572,5,red
115,1.544408000563471,0.7901234567901236,0.6428571428571429,-0.7410348772204544,1.6230871207810664,0.23076923076923078,0.2955145118733509,0.7775501843506731,0.43650793650793585,1.0568444953858773,0.5952380952380949,6,red
116,1.4858982142767965,1.0000000000000002,0.5714285714285715,-0.8217833001963162,1.534587787776498,0.19230769230769235,0.17941952506596304,0.8758705448586568,0.9444444444444446,0.8731204516505056,0.4761904761904763,6,red
117,0.9008003514100386,1.0000000000000002,0.19047619047619052,-0.7948671592043622,1.6230871207810664,0.1153846153846154,0.11609498680738786,0.8103236378533296,0.912698412698413,-0.13736178889403827,0.3333333333333335,6,red
118,1.544408000563471,1.0000000000000002,4.163336342344337e-17,-0.7410348772204544,1.6230871207810664,0.25000000000000006,0.2638522427440633,0.7447767308480024,0.658730158730159,0.7812584297828197,0.6904761904761902,6,red
119,-0.035356229176772426,1.0000000000000002,0.09523809523809527,-0.8486994411882701,1.6230871207810664,0.4038461538461539,0.4379947229551451,0.7201966407210136,0.8650793650793647,0.23008629857670532,0.2857142857142856,6,red
120,0.31570248854328153,1.0000000000000002,0.11904761904761908,-0.875615582180224,1.6230871207810664,0.17307692307692307,0.4379947229551451,0.7447767308480024,0.8015873015873014,0.505672364179762,0.23809523809523814,5,red
121,1.544408000563471,1.0000000000000002,4.163336342344337e-17,-0.7410348772204544,1.6230871207810664,0.25000000000000006,0.2638522427440633,0.7447767308480024,0.658730158730159,0.7812584297828197,0.6904761904761902,6,red
122,0.31570248854328153,1.0000000000000002,0.0,-0.6602864542445928,1.416588677103741,0.038461538461538464,0.03693931398416886,0.8922572716099921,1.0,0.04636225484133352,0.2857142857142856,5,red
123,1.1348394965567414,1.0000000000000002,0.0,-0.6333703132526388,1.6230871207810664,0.19230769230769235,0.14775725593667546,0.8594838181073357,1.0,0.1382242767090194,0.3571428571428572,5,red
124,0.9008003514100386,1.0000000000000002,0.3095238095238096,-0.9025317231721779,1.6230871207810664,0.38461538461538464,0.5065963060686015,0.7283900040966813,0.9444444444444446,-0.32108583262941004,0.3571428571428572,5,red
125,1.544408000563471,1.0000000000000002,4.163336342344337e-17,-0.8217833001963162,1.6230871207810664,0.5,0.44327176781002636,0.9250307251126486,0.57936507936508,1.5620856156581497,0.3333333333333335,5,red
126,1.3688786417034435,1.0000000000000002,0.0,-0.875615582180224,1.6230871207810664,0.038461538461538464,0.0316622691292876,0.7611634575993378,1.0,-0.22922381076172416,0.6904761904761902,5,red
127,1.2518590691300926,1.0000000000000002,0.0,-0.8486994411882701,1.6230871207810664,0.038461538461538464,0.0316622691292876,0.7611634575993378,1.0,-0.32108583262941004,0.6904761904761902,5,red
128,1.1348394965567414,1.0000000000000002,0.28571428571428575,-0.8486994411882701,0.8265931237399577,0.038461538461538464,0.05277044854881266,0.7447767308480024,0.9920634920634921,1.5620856156581497,0.5952380952380949,7,red
129,-1.0885323823369355,0.7407407407407409,0.261904761904762,-0.8486994411882701,1.2395900110946059,0.09615384615384616,0.06860158311345646,0.6874231872183572,0.9920634920634921,0.505672364179762,0.3333333333333335,5,red
130,1.1348394965567414,1.0000000000000002,1.0000000000000002,-0.7948671592043622,1.6230871207810664,0.5576923076923077,0.6754617414248021,0.7939369111020085,0.7063492063492065,1.332430560988935,0.3333333333333335,5,red
131,-1.6736302452036924,1.0000000000000002,0.11904761904761908,-0.7141187362285006,-0.11739976164209624,0.3076923076923077,0.4907651715039577,0.5399426464563675,1.0,1.0568444953858773,1.0,5,red
132,-1.6736302452036924,1.0000000000000002,0.11904761904761908,-0.7141187362285006,-0.11739976164209624,0.3076923076923077,0.4907651715039577,0.5399426464563675,1.0,1.0568444953858773,1.0,5,red
